Date,^FTSE,^GSPC
31/01/2018,7533.600098,2823.810059
01/02/2018,7490.399902,2821.97998
02/02/2018,7443.399902,2762.129883
05/02/2018,7335,2648.939941
06/02/2018,7141.399902,2695.139893
07/02/2018,7279.399902,2681.659912
08/02/2018,7170.700195,2581
09/02/2018,7092.399902,2619.550049
12/02/2018,7177.100098,2656
13/02/2018,7168,2662.939941
14/02/2018,7214,2698.629883
15/02/2018,7234.799805,2731.199951
16/02/2018,7294.700195,2732.219971
20/02/2018,7246.799805,2716.26001
21/02/2018,7281.600098,2701.330078
22/02/2018,7252.399902,2703.959961
23/02/2018,7244.399902,2747.300049
26/02/2018,7289.600098,2779.600098
27/02/2018,7282.5,2744.280029
28/02/2018,7231.899902,2713.830078
01/03/2018,7175.600098,2677.669922
02/03/2018,7069.899902,2691.25
05/03/2018,7116,2720.939941
06/03/2018,7146.799805,2728.120117
07/03/2018,7157.799805,2726.800049
08/03/2018,7203.200195,2738.969971
09/03/2018,7224.5,2786.570068
12/03/2018,7214.799805,2783.02002
13/03/2018,7138.799805,2765.310059
14/03/2018,7132.700195,2749.47998
15/03/2018,7139.799805,2747.330078
16/03/2018,7164.100098,2752.01001
19/03/2018,7042.899902,2712.919922
20/03/2018,7061.299805,2716.939941
21/03/2018,7039,2711.929932
22/03/2018,6952.600098,2643.689941
23/03/2018,6921.899902,2588.26001
26/03/2018,6888.700195,2658.550049
27/03/2018,7000.100098,2612.620117
28/03/2018,7044.700195,2605
29/03/2018,7056.600098,2640.870117
03/04/2018,7030.5,2614.449951
04/04/2018,7034,2644.689941
05/04/2018,7199.5,2662.840088
06/04/2018,7183.600098,2604.469971
09/04/2018,7194.799805,2613.159912
10/04/2018,7266.799805,2656.870117
11/04/2018,7257.100098,2642.189941
12/04/2018,7258.299805,2663.98999
13/04/2018,7264.600098,2656.300049
16/04/2018,7198.200195,2677.840088
17/04/2018,7226.100098,2706.389893
18/04/2018,7317.299805,2708.639893
19/04/2018,7328.899902,2693.129883
20/04/2018,7368.200195,2670.139893
23/04/2018,7398.899902,2670.290039
24/04/2018,7425.399902,2634.560059
25/04/2018,7379.299805,2639.399902
26/04/2018,7421.399902,2666.939941
27/04/2018,7502.200195,2669.909912
30/04/2018,7509.299805,2648.050049
01/05/2018,7520.399902,2654.800049
02/05/2018,7543.200195,2635.669922
03/05/2018,7502.700195,2629.72998
04/05/2018,7567.100098,2663.419922
08/05/2018,7565.799805,2671.919922
09/05/2018,7662.5,2697.790039
10/05/2018,7701,2723.070068
11/05/2018,7724.600098,2727.719971
14/05/2018,7711,2730.129883
15/05/2018,7723,2711.449951
16/05/2018,7734.200195,2722.459961
17/05/2018,7788,2720.129883
18/05/2018,7778.799805,2712.969971
21/05/2018,7859.200195,2733.01001
22/05/2018,7877.5,2724.439941
23/05/2018,7788.399902,2733.290039
24/05/2018,7716.700195,2727.76001
25/05/2018,7730.299805,2721.330078
29/05/2018,7632.600098,2689.860107
30/05/2018,7689.600098,2724.01001
31/05/2018,7678.200195,2705.27002
01/06/2018,7701.799805,2734.620117
04/06/2018,7741.299805,2746.870117
05/06/2018,7686.799805,2748.800049
06/06/2018,7712.399902,2772.350098
07/06/2018,7704.399902,2770.370117
08/06/2018,7681.100098,2779.030029
11/06/2018,7737.399902,2782
12/06/2018,7703.799805,2786.850098
13/06/2018,7703.700195,2775.629883
14/06/2018,7765.799805,2782.48999
15/06/2018,7633.899902,2779.659912
18/06/2018,7631.299805,2773.75
19/06/2018,7603.899902,2762.590088
20/06/2018,7627.399902,2767.320068
21/06/2018,7556.399902,2749.76001
22/06/2018,7682.299805,2754.879883
25/06/2018,7509.799805,2717.070068
26/06/2018,7537.899902,2723.060059
27/06/2018,7621.700195,2699.629883
28/06/2018,7615.600098,2716.310059
29/06/2018,7636.899902,2718.370117
02/07/2018,7547.899902,2726.709961
03/07/2018,7593.299805,2713.219971
05/07/2018,7603.200195,2736.610107
06/07/2018,7617.700195,2759.820068
09/07/2018,7688,2784.169922
10/07/2018,7692,2793.840088
11/07/2018,7592,2774.02002
12/07/2018,7651.299805,2798.290039
13/07/2018,7661.899902,2801.310059
16/07/2018,7600.5,2798.429932
17/07/2018,7626.299805,2809.550049
18/07/2018,7676.299805,2815.620117
19/07/2018,7684,2804.48999
20/07/2018,7678.799805,2801.830078
23/07/2018,7655.799805,2806.97998
24/07/2018,7709.100098,2820.399902
25/07/2018,7658.299805,2846.070068
26/07/2018,7663.200195,2837.439941
27/07/2018,7701.299805,2818.820068
30/07/2018,7700.899902,2802.600098
31/07/2018,7748.799805,2816.290039
01/08/2018,7652.899902,2813.360107
02/08/2018,7575.899902,2827.219971
03/08/2018,7659.100098,2840.350098
06/08/2018,7663.799805,2850.399902
07/08/2018,7718.5,2858.449951
08/08/2018,7776.700195,2857.699951
09/08/2018,7741.799805,2853.580078
10/08/2018,7667,2833.280029
13/08/2018,7642.5,2821.929932
14/08/2018,7611.600098,2839.959961
15/08/2018,7497.899902,2818.370117
16/08/2018,7556.399902,2840.689941
17/08/2018,7558.600098,2850.129883
20/08/2018,7591.299805,2857.050049
21/08/2018,7565.700195,2862.959961
22/08/2018,7574.200195,2861.820068
23/08/2018,7563.200195,2856.97998
24/08/2018,7577.5,2874.689941
28/08/2018,7617.200195,2897.52002
29/08/2018,7563.200195,2914.040039
30/08/2018,7516,2901.129883
31/08/2018,7432.399902,2901.52002
04/09/2018,7457.899902,2896.719971
05/09/2018,7383.299805,2888.600098
06/09/2018,7319,2878.050049
07/09/2018,7277.700195,2871.679932
10/09/2018,7279.299805,2877.129883
11/09/2018,7273.5,2887.889893
12/09/2018,7313.399902,2888.919922
13/09/2018,7281.600098,2904.179932
14/09/2018,7304,2904.97998
17/09/2018,7302.100098,2888.800049
18/09/2018,7300.200195,2904.310059
19/09/2018,7331.100098,2907.949951
20/09/2018,7367.299805,2930.75
21/09/2018,7490.200195,2929.669922
24/09/2018,7458.399902,2919.370117
25/09/2018,7507.600098,2915.560059
26/09/2018,7511.5,2905.969971
27/09/2018,7545.399902,2914
28/09/2018,7510.200195,2913.97998
01/10/2018,7495.700195,2924.590088
02/10/2018,7474.600098,2923.429932
03/10/2018,7510.299805,2925.51001
04/10/2018,7418.299805,2901.610107
05/10/2018,7318.5,2885.570068
08/10/2018,7233.299805,2884.429932
09/10/2018,7237.600098,2880.340088
10/10/2018,7145.700195,2785.679932
11/10/2018,7006.899902,2728.370117
12/10/2018,6995.899902,2767.129883
15/10/2018,7029.200195,2750.790039
16/10/2018,7059.399902,2809.919922
17/10/2018,7054.600098,2809.209961
18/10/2018,7027,2768.780029
19/10/2018,7049.799805,2767.780029
22/10/2018,7042.799805,2755.879883
23/10/2018,6955.200195,2740.689941
24/10/2018,6963,2656.100098
25/10/2018,7004.100098,2705.570068
26/10/2018,6939.600098,2658.689941
29/10/2018,7026.299805,2641.25
30/10/2018,7035.899902,2682.629883
31/10/2018,7128.100098,2711.73999
01/11/2018,7114.700195,2740.370117
02/11/2018,7094.100098,2723.060059
05/11/2018,7103.799805,2738.310059
06/11/2018,7040.700195,2755.449951
07/11/2018,7117.299805,2813.889893
08/11/2018,7140.700195,2806.830078
09/11/2018,7105.299805,2781.01001
12/11/2018,7053.100098,2726.219971
13/11/2018,7053.799805,2722.179932
14/11/2018,7033.799805,2701.580078
15/11/2018,7038,2730.199951
16/11/2018,7013.899902,2736.27002
19/11/2018,7000.899902,2690.72998
20/11/2018,6947.899902,2641.889893
21/11/2018,7050.200195,2649.929932
23/11/2018,6952.899902,2632.560059
26/11/2018,7036,2673.449951
27/11/2018,7016.899902,2682.169922
28/11/2018,7004.5,2743.790039
29/11/2018,7039,2737.800049
30/11/2018,6980.200195,2760.169922
03/12/2018,7062.399902,2790.370117
04/12/2018,7022.799805,2700.060059
06/12/2018,6704.100098,2695.949951
07/12/2018,6778.100098,2633.080078
10/12/2018,6721.5,2637.719971
11/12/2018,6806.899902,2636.780029
12/12/2018,6880.200195,2651.070068
13/12/2018,6877.5,2650.540039
14/12/2018,6845.200195,2599.949951
17/12/2018,6773.200195,2545.939941
18/12/2018,6701.600098,2546.159912
19/12/2018,6765.899902,2506.959961
20/12/2018,6711.899902,2467.419922
21/12/2018,6721.200195,2416.620117
24/12/2018,6686,2351.100098
27/12/2018,6584.700195,2488.830078
28/12/2018,6734,2485.73999
31/12/2018,6728.100098,2506.850098
02/01/2019,6734.200195,2510.030029
03/01/2019,6692.700195,2447.889893
04/01/2019,6837.399902,2531.939941
07/01/2019,6810.899902,2549.689941
08/01/2019,6861.600098,2574.409912
09/01/2019,6906.600098,2584.959961
10/01/2019,6942.899902,2596.639893
11/01/2019,6918.200195,2596.26001
14/01/2019,6855,2582.610107
15/01/2019,6895,2610.300049
16/01/2019,6862.700195,2616.100098
17/01/2019,6834.899902,2635.959961
18/01/2019,6968.299805,2670.709961
22/01/2019,6901.399902,2632.899902
23/01/2019,6842.899902,2638.699951
24/01/2019,6819,2642.330078
25/01/2019,6809.200195,2664.76001
28/01/2019,6747.100098,2643.850098
29/01/2019,6833.899902,2640
30/01/2019,6941.600098,2681.050049
31/01/2019,6968.899902,2704.100098
01/02/2019,7020.200195,2706.530029
04/02/2019,7034.100098,2724.870117
05/02/2019,7177.399902,2737.699951
06/02/2019,7173.100098,2731.610107
07/02/2019,7093.600098,2706.050049
08/02/2019,7071.200195,2707.879883
11/02/2019,7129.100098,2709.800049
12/02/2019,7133.100098,2744.72998
13/02/2019,7190.799805,2753.030029
14/02/2019,7197,2745.72998
15/02/2019,7236.700195,2775.600098
19/02/2019,7179.200195,2779.76001
20/02/2019,7228.600098,2784.699951
21/02/2019,7167.399902,2774.879883
22/02/2019,7178.600098,2792.669922
25/02/2019,7183.700195,2796.110107
26/02/2019,7151.100098,2793.899902
27/02/2019,7107.200195,2792.379883
28/02/2019,7074.700195,2784.48999
01/03/2019,7106.700195,2803.689941
04/03/2019,7134.399902,2792.810059
05/03/2019,7183.399902,2789.649902
06/03/2019,7196,2771.449951
07/03/2019,7157.600098,2748.929932
08/03/2019,7104.299805,2743.070068
11/03/2019,7130.600098,2783.300049
12/03/2019,7151.200195,2791.52002
13/03/2019,7159.200195,2810.919922
14/03/2019,7185.399902,2808.47998
15/03/2019,7228.299805,2822.47998
18/03/2019,7299.200195,2832.939941
19/03/2019,7324,2832.570068
20/03/2019,7291,2824.22998
21/03/2019,7355.299805,2854.879883
22/03/2019,7207.600098,2800.709961
25/03/2019,7177.600098,2798.360107
26/03/2019,7196.299805,2818.459961
27/03/2019,7194.200195,2805.370117
28/03/2019,7234.299805,2815.439941
29/03/2019,7279.200195,2834.399902
01/04/2019,7317.399902,2867.189941
02/04/2019,7391.100098,2867.23999
03/04/2019,7418.299805,2873.399902
04/04/2019,7401.899902,2879.389893
05/04/2019,7446.899902,2892.73999
08/04/2019,7451.899902,2895.77002
09/04/2019,7425.600098,2878.199951
10/04/2019,7421.899902,2888.209961
11/04/2019,7418,2888.320068
12/04/2019,7437.100098,2907.409912
15/04/2019,7436.899902,2905.580078
16/04/2019,7469.899902,2907.060059
17/04/2019,7471.299805,2900.449951
18/04/2019,7459.899902,2905.030029
23/04/2019,7523.100098,2933.679932
24/04/2019,7471.799805,2927.25
25/04/2019,7434.100098,2926.169922
26/04/2019,7428.200195,2939.879883
29/04/2019,7440.700195,2943.030029
30/04/2019,7418.200195,2945.830078
01/05/2019,7385.299805,2923.72998
02/05/2019,7351.299805,2917.52002
03/05/2019,7380.600098,2945.639893
07/05/2019,7260.5,2884.050049
08/05/2019,7271,2879.419922
09/05/2019,7207.399902,2870.719971
10/05/2019,7203.299805,2881.399902
13/05/2019,7163.700195,2811.870117
14/05/2019,7241.600098,2834.409912
15/05/2019,7297,2850.959961
16/05/2019,7353.5,2876.320068
17/05/2019,7348.600098,2859.530029
20/05/2019,7310.899902,2840.22998
21/05/2019,7328.899902,2864.360107
22/05/2019,7334.200195,2856.27002
23/05/2019,7231,2822.23999
24/05/2019,7277.700195,2826.060059
28/05/2019,7269,2802.389893
29/05/2019,7185.299805,2783.02002
30/05/2019,7218.200195,2788.860107
31/05/2019,7161.700195,2752.060059
03/06/2019,7184.799805,2744.449951
04/06/2019,7214.299805,2803.27002
05/06/2019,7220.200195,2826.149902
06/06/2019,7259.899902,2843.48999
07/06/2019,7331.899902,2873.340088
10/06/2019,7375.5,2886.72998
11/06/2019,7398.5,2885.719971
12/06/2019,7367.600098,2879.840088
13/06/2019,7368.600098,2891.639893
14/06/2019,7345.799805,2886.97998
17/06/2019,7357.299805,2889.669922
18/06/2019,7443,2917.75
19/06/2019,7403.5,2926.459961
20/06/2019,7424.399902,2954.179932
21/06/2019,7407.5,2950.459961
24/06/2019,7416.700195,2945.350098
25/06/2019,7422.399902,2917.379883
26/06/2019,7416.399902,2913.780029
27/06/2019,7402.299805,2924.919922
28/06/2019,7425.600098,2941.76001
01/07/2019,7497.5,2964.330078
02/07/2019,7559.200195,2973.01001
03/07/2019,7609.299805,2995.820068
05/07/2019,7553.100098,2990.409912
08/07/2019,7549.299805,2975.949951
09/07/2019,7536.5,2979.629883
10/07/2019,7530.700195,2993.070068
11/07/2019,7509.799805,2999.909912
12/07/2019,7506,3013.77002
15/07/2019,7531.700195,3014.300049
16/07/2019,7577.200195,3004.040039
17/07/2019,7535.5,2984.419922
18/07/2019,7493.100098,2995.110107
19/07/2019,7508.700195,2976.610107
22/07/2019,7514.899902,2985.030029
23/07/2019,7556.899902,3005.469971
24/07/2019,7501.5,3019.560059
25/07/2019,7489.100098,3003.669922
26/07/2019,7549.100098,3025.860107
29/07/2019,7686.600098,3020.969971
30/07/2019,7646.799805,3013.179932
31/07/2019,7586.799805,2980.379883
01/08/2019,7584.899902,2953.560059
02/08/2019,7407.100098,2932.050049
05/08/2019,7223.899902,2844.73999
06/08/2019,7171.700195,2881.77002
07/08/2019,7198.700195,2883.97998
08/08/2019,7285.899902,2938.090088
09/08/2019,7253.899902,2918.649902
12/08/2019,7226.700195,2882.699951
13/08/2019,7250.899902,2926.320068
14/08/2019,7147.899902,2840.600098
15/08/2019,7067,2847.600098
16/08/2019,7117.200195,2888.679932
19/08/2019,7189.700195,2923.649902
20/08/2019,7125,2900.51001
21/08/2019,7204,2924.429932
22/08/2019,7128.200195,2922.949951
23/08/2019,7095,2847.110107
27/08/2019,7089.600098,2869.159912
28/08/2019,7114.700195,2887.939941
29/08/2019,7184.299805,2924.580078
30/08/2019,7207.200195,2926.459961
03/09/2019,7268.200195,2906.27002
04/09/2019,7311.299805,2937.780029
05/09/2019,7271.200195,2976
06/09/2019,7282.299805,2978.709961
09/09/2019,7235.799805,2978.429932
10/09/2019,7268,2979.389893
11/09/2019,7338,3000.929932
12/09/2019,7344.700195,3009.570068
13/09/2019,7367.5,3007.389893
16/09/2019,7321.399902,2997.959961
17/09/2019,7320.399902,3005.699951
18/09/2019,7314.100098,3006.72998
19/09/2019,7356.399902,3006.790039
20/09/2019,7344.899902,2992.070068
23/09/2019,7326.100098,2991.780029
24/09/2019,7291.399902,2966.600098
25/09/2019,7290,2984.870117
26/09/2019,7351.100098,2977.620117
27/09/2019,7426.200195,2961.790039
30/09/2019,7408.200195,2976.73999
01/10/2019,7360.299805,2940.25
02/10/2019,7122.5,2887.610107
03/10/2019,7077.600098,2910.629883
04/10/2019,7155.399902,2952.01001
07/10/2019,7197.899902,2938.790039
08/10/2019,7143.200195,2893.060059
09/10/2019,7166.5,2919.399902
10/10/2019,7186.399902,2938.129883
11/10/2019,7247.100098,2970.27002
14/10/2019,7213.5,2966.149902
15/10/2019,7211.600098,2995.679932
16/10/2019,7168,2989.689941
17/10/2019,7182.299805,2997.949951
18/10/2019,7150.600098,2986.199951
21/10/2019,7163.600098,3006.719971
22/10/2019,7212.5,2995.98999
23/10/2019,7260.700195,3004.52002
24/10/2019,7328.299805,3010.290039
25/10/2019,7324.5,3022.550049
28/10/2019,7331.299805,3039.419922
29/10/2019,7306.299805,3036.889893
30/10/2019,7330.799805,3046.77002
31/10/2019,7248.399902,3037.560059
01/11/2019,7302.399902,3066.909912
04/11/2019,7369.700195,3078.27002
05/11/2019,7388.100098,3074.620117
06/11/2019,7396.700195,3076.780029
07/11/2019,7406.399902,3085.179932
08/11/2019,7359.399902,3093.080078
11/11/2019,7328.5,3087.01001
12/11/2019,7365.399902,3091.840088
13/11/2019,7351.200195,3094.040039
14/11/2019,7292.799805,3096.629883
15/11/2019,7302.899902,3120.459961
18/11/2019,7307.700195,3122.030029
19/11/2019,7323.799805,3120.179932
20/11/2019,7262.5,3108.459961
21/11/2019,7238.600098,3103.540039
22/11/2019,7326.799805,3110.290039
25/11/2019,7396.299805,3133.639893
26/11/2019,7403.100098,3140.52002
27/11/2019,7429.799805,3153.629883
29/11/2019,7346.5,3140.97998
02/12/2019,7285.899902,3113.870117
03/12/2019,7158.799805,3093.199951
04/12/2019,7188.5,3112.76001
05/12/2019,7137.899902,3117.429932
06/12/2019,7239.700195,3145.909912
09/12/2019,7233.899902,3135.959961
10/12/2019,7213.799805,3132.52002
11/12/2019,7216.299805,3141.629883
12/12/2019,7273.5,3168.570068
13/12/2019,7353.399902,3168.800049
16/12/2019,7519.100098,3191.449951
17/12/2019,7525.299805,3192.52002
18/12/2019,7540.799805,3191.139893
19/12/2019,7573.799805,3205.370117
20/12/2019,7582.5,3221.219971
23/12/2019,7623.600098,3224.01001
24/12/2019,7632.200195,3223.379883
27/12/2019,7644.899902,3240.02002
30/12/2019,7587.100098,3221.290039
31/12/2019,7542.399902,3230.780029
02/01/2020,7604.299805,3257.850098
03/01/2020,7622.399902,3234.850098
06/01/2020,7575.299805,3246.280029
07/01/2020,7573.899902,3237.179932
08/01/2020,7574.899902,3253.050049
09/01/2020,7598.100098,3274.699951
10/01/2020,7587.899902,3265.350098
13/01/2020,7617.600098,3288.129883
14/01/2020,7622.399902,3283.149902
15/01/2020,7642.799805,3289.290039
16/01/2020,7609.799805,3316.810059
17/01/2020,7674.600098,3329.620117
21/01/2020,7610.700195,3320.790039
22/01/2020,7571.899902,3321.75
23/01/2020,7507.700195,3325.540039
24/01/2020,7586,3295.469971
27/01/2020,7412.100098,3243.629883
28/01/2020,7480.700195,3276.23999
29/01/2020,7483.600098,3273.399902
30/01/2020,7382,3283.659912
31/01/2020,7286,3225.52002
03/02/2020,7326.299805,3248.919922
04/02/2020,7439.799805,3297.590088
05/02/2020,7482.5,3334.689941
06/02/2020,7504.799805,3345.780029
07/02/2020,7466.700195,3327.709961
10/02/2020,7446.899902,3352.090088
11/02/2020,7499.399902,3357.75
12/02/2020,7534.399902,3379.449951
13/02/2020,7452,3373.939941
14/02/2020,7409.100098,3380.159912
18/02/2020,7382,3370.290039
19/02/2020,7457,3386.149902
20/02/2020,7436.600098,3373.22998
21/02/2020,7403.899902,3337.75
24/02/2020,7156.799805,3225.889893
25/02/2020,7017.899902,3128.209961
26/02/2020,7042.5,3116.389893
27/02/2020,6796.399902,2978.76001
28/02/2020,6580.600098,2954.219971
02/03/2020,6654.899902,3090.22998
03/03/2020,6718.200195,3003.370117
04/03/2020,6815.600098,3130.120117
05/03/2020,6705.399902,3023.939941
06/03/2020,6462.600098,2972.370117
09/03/2020,5965.799805,2746.560059
10/03/2020,5960.200195,2882.22998
11/03/2020,5876.5,2741.379883
12/03/2020,5237.5,2480.639893
13/03/2020,5366.100098,2711.02002
16/03/2020,5151.100098,2386.129883
17/03/2020,5294.899902,2529.189941
18/03/2020,5080.600098,2398.100098
19/03/2020,5151.600098,2409.389893
20/03/2020,5190.799805,2304.919922
23/03/2020,4993.899902,2237.399902
24/03/2020,5446,2447.330078
25/03/2020,5688.200195,2475.560059
26/03/2020,5815.700195,2630.070068
27/03/2020,5510.299805,2541.469971
30/03/2020,5563.700195,2626.649902
31/03/2020,5672,2584.590088
01/04/2020,5454.600098,2470.5
02/04/2020,5480.200195,2526.899902
03/04/2020,5415.5,2488.649902
06/04/2020,5582.399902,2663.679932
07/04/2020,5704.5,2659.409912
08/04/2020,5677.700195,2749.97998
09/04/2020,5842.700195,2789.820068
14/04/2020,5791.299805,2846.060059
15/04/2020,5597.700195,2783.360107
16/04/2020,5628.399902,2799.550049
17/04/2020,5787,2874.560059
20/04/2020,5812.799805,2823.159912
21/04/2020,5641,2736.560059
22/04/2020,5770.600098,2799.310059
23/04/2020,5826.600098,2797.800049
24/04/2020,5752.200195,2836.73999
27/04/2020,5846.799805,2878.47998
28/04/2020,5958.5,2863.389893
29/04/2020,6115.299805,2939.51001
30/04/2020,5901.200195,2912.429932
01/05/2020,5763.100098,2830.709961
04/05/2020,5753.799805,2842.73999
05/05/2020,5849.399902,2868.439941
06/05/2020,5853.799805,2848.419922
07/05/2020,5936,2881.189941
11/05/2020,5939.700195,2930.189941
12/05/2020,5994.799805,2870.120117
13/05/2020,5904.100098,2820
14/05/2020,5741.5,2852.5
15/05/2020,5799.799805,2863.699951
18/05/2020,6048.600098,2953.909912
19/05/2020,6002.200195,2922.939941
20/05/2020,6067.200195,2971.610107
21/05/2020,6015.299805,2948.51001
22/05/2020,5993.299805,2955.449951
26/05/2020,6067.799805,2991.77002
27/05/2020,6144.299805,3036.129883
28/05/2020,6218.799805,3029.72998
29/05/2020,6076.600098,3044.310059
01/06/2020,6166.399902,3055.72998
02/06/2020,6220.100098,3080.820068
03/06/2020,6382.399902,3122.870117
04/06/2020,6341.399902,3112.350098
05/06/2020,6484.299805,3193.929932
08/06/2020,6472.600098,3232.389893
09/06/2020,6335.700195,3207.179932
10/06/2020,6329.100098,3190.139893
11/06/2020,6076.700195,3002.100098
12/06/2020,6105.200195,3041.310059
15/06/2020,6064.700195,3066.590088
16/06/2020,6242.799805,3124.73999
17/06/2020,6253.299805,3113.48999
18/06/2020,6224.100098,3115.340088
19/06/2020,6292.600098,3097.73999
22/06/2020,6244.600098,3117.860107
23/06/2020,6320.100098,3131.290039
24/06/2020,6123.700195,3050.330078
25/06/2020,6147.100098,3083.76001
26/06/2020,6159.299805,3009.050049
29/06/2020,6225.799805,3053.23999
30/06/2020,6169.700195,3100.290039
01/07/2020,6158,3115.860107
02/07/2020,6240.399902,3130.01001
06/07/2020,6285.899902,3179.719971
07/07/2020,6189.899902,3145.320068
08/07/2020,6156.200195,3169.939941
09/07/2020,6049.600098,3152.050049
10/07/2020,6095.399902,3185.040039
13/07/2020,6176.200195,3155.219971
14/07/2020,6179.799805,3197.52002
15/07/2020,6292.700195,3226.560059
16/07/2020,6250.700195,3215.570068
17/07/2020,6290.299805,3224.72998
20/07/2020,6261.5,3251.840088
21/07/2020,6269.700195,3257.300049
22/07/2020,6207.100098,3276.02002
23/07/2020,6211.399902,3235.659912
24/07/2020,6123.799805,3215.629883
27/07/2020,6104.899902,3239.409912
28/07/2020,6129.299805,3218.439941
29/07/2020,6131.5,3258.439941
30/07/2020,5990,3246.219971
31/07/2020,5897.799805,3271.120117
03/08/2020,6032.899902,3294.610107
04/08/2020,6036,3306.51001
05/08/2020,6104.700195,3327.77002
06/08/2020,6026.899902,3349.159912
07/08/2020,6032.200195,3351.280029
10/08/2020,6050.600098,3360.469971
11/08/2020,6154.299805,3333.689941
12/08/2020,6280.100098,3380.350098
13/08/2020,6185.600098,3373.429932
14/08/2020,6090,3372.850098
17/08/2020,6127.399902,3381.98999
18/08/2020,6076.600098,3389.780029
19/08/2020,6112,3374.850098
20/08/2020,6013.299805,3385.51001
21/08/2020,6001.899902,3397.159912
24/08/2020,6104.700195,3431.280029
25/08/2020,6037,3443.620117
26/08/2020,6045.600098,3478.72998
27/08/2020,6000,3484.550049
28/08/2020,5963.600098,3508.01001
01/09/2020,5862.100098,3526.649902
02/09/2020,5941,3580.840088
03/09/2020,5850.899902,3455.060059
04/09/2020,5799.100098,3426.959961
08/09/2020,5930.299805,3331.840088
09/09/2020,6012.799805,3398.959961
10/09/2020,6003.299805,3339.189941
11/09/2020,6032.100098,3340.969971
14/09/2020,6026.299805,3383.540039
15/09/2020,6105.5,3401.199951
16/09/2020,6078.5,3385.48999
17/09/2020,6049.899902,3357.01001
18/09/2020,6007.100098,3319.469971
21/09/2020,5804.299805,3281.060059
22/09/2020,5829.5,3315.570068
23/09/2020,5899.299805,3236.919922
24/09/2020,5822.799805,3246.590088
25/09/2020,5842.700195,3298.459961
28/09/2020,5927.899902,3351.600098
29/09/2020,5897.5,3335.469971
30/09/2020,5866.100098,3363
01/10/2020,5879.5,3380.800049
02/10/2020,5902.100098,3348.419922
05/10/2020,5942.899902,3408.600098
06/10/2020,5949.899902,3360.969971
07/10/2020,5946.299805,3419.439941
08/10/2020,5978,3446.830078
09/10/2020,6016.700195,3477.139893
12/10/2020,6001.399902,3534.219971
13/10/2020,5969.700195,3511.929932
14/10/2020,5935.100098,3488.669922
15/10/2020,5832.5,3483.340088
16/10/2020,5919.600098,3483.810059
19/10/2020,5884.700195,3426.919922
20/10/2020,5889.200195,3443.120117
21/10/2020,5776.5,3435.560059
22/10/2020,5785.700195,3453.48999
23/10/2020,5860.299805,3465.389893
26/10/2020,5792,3400.969971
27/10/2020,5729,3390.679932
28/10/2020,5582.799805,3271.030029
29/10/2020,5581.799805,3310.110107
30/10/2020,5577.299805,3269.959961
02/11/2020,5655,3310.23999
03/11/2020,5786.799805,3369.159912
04/11/2020,5883.299805,3443.439941
05/11/2020,5906.200195,3510.449951
06/11/2020,5910,3509.439941
09/11/2020,6186.299805,3550.5
10/11/2020,6296.899902,3545.530029
11/11/2020,6382.100098,3572.659912
12/11/2020,6338.899902,3537.01001
13/11/2020,6316.399902,3585.149902
16/11/2020,6421.299805,3626.909912
17/11/2020,6365.299805,3609.530029
18/11/2020,6385.200195,3567.790039
19/11/2020,6334.399902,3581.870117
20/11/2020,6351.5,3557.540039
23/11/2020,6333.799805,3577.590088
24/11/2020,6432.200195,3635.409912
25/11/2020,6391.100098,3629.649902
27/11/2020,6367.600098,3638.350098
30/11/2020,6266.200195,3621.629883
01/12/2020,6384.700195,3662.449951
02/12/2020,6463.399902,3669.01001
03/12/2020,6490.299805,3666.719971
04/12/2020,6550.200195,3699.120117
07/12/2020,6555.399902,3691.959961
08/12/2020,6558.799805,3702.25
09/12/2020,6564.299805,3672.820068
10/12/2020,6599.799805,3668.100098
11/12/2020,6546.799805,3663.459961
14/12/2020,6531.799805,3647.48999
15/12/2020,6513.299805,3694.620117
16/12/2020,6570.899902,3701.169922
17/12/2020,6551.100098,3722.47998
18/12/2020,6529.200195,3709.409912
21/12/2020,6416.299805,3694.919922
23/12/2020,6495.799805,3690.01001
24/12/2020,6502.100098,3703.060059
29/12/2020,6602.700195,3727.040039
30/12/2020,6555.799805,3732.040039
31/12/2020,6460.5,3756.070068
04/01/2021,6571.899902,3700.649902
05/01/2021,6612.299805,3726.860107
06/01/2021,6841.899902,3748.139893
07/01/2021,6857,3803.790039
08/01/2021,6873.299805,3824.679932
11/01/2021,6798.5,3799.610107
12/01/2021,6754.100098,3801.189941
13/01/2021,6745.5,3809.840088
14/01/2021,6802,3795.540039
15/01/2021,6735.700195,3768.25
19/01/2021,6713,3798.909912
20/01/2021,6740.399902,3851.850098
21/01/2021,6715.399902,3853.070068
22/01/2021,6695.100098,3841.469971
25/01/2021,6638.899902,3855.360107
26/01/2021,6654,3849.620117
27/01/2021,6567.399902,3750.77002
28/01/2021,6526.200195,3787.379883
29/01/2021,6407.5,3714.23999
01/02/2021,6466.399902,3773.860107
02/02/2021,6516.700195,3826.310059
03/02/2021,6507.799805,3830.169922
04/02/2021,6503.700195,3871.73999
05/02/2021,6489.299805,3886.830078
08/02/2021,6523.5,3915.590088
09/02/2021,6531.600098,3911.22998
10/02/2021,6524.399902,3909.879883
11/02/2021,6528.700195,3916.379883
12/02/2021,6589.799805,3934.830078
16/02/2021,6748.899902,3932.590088
